,node_id,feat,Price,train_mask,test_mask
5433,5433,"3, 2.2531645569620253, 1.1013306038894584, 3.0, 1.0, 1.0, 1.0072745915836439, 1.1537328817552643, 8.598540145985401, -37.8094, 144.8869, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 13.0",5.75e-06,True,False
5434,5434,"3, 2.2531645569620253, 1.1013306038894584, 3.0, 1.0, 0.0, 1.002847482991312, 1.1298777794139303, 8.598540145985401, -37.8078, 144.8972, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",7.605e-06,True,False
5435,5435,"3, 2.2531645569620253, 1.1013306038894584, 3.0, 3.0, 2.0, 1.0047180922556775, 1.2796348107789721, 9.967153284671534, -37.8033, 144.8897, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0",2.26e-05,True,False
5436,5436,"2, 2.2531645569620253, 1.1013306038894584, 2.0, 1.0, 2.0, 1.0, 1.0861434251214843, 9.474452554744525, -37.8087, 144.8978, 1.9117330965842716, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1.15e-05,True,False
5437,5437,"3, 2.2531645569620253, 1.1013306038894584, 3.0, 3.0, 2.0, 1.003491803960149, 1.2478280076571933, 9.934306569343066, -37.8066, 144.887, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 11.0",1.5949999999999998e-05,True,False
5438,5438,"3, 2.2531645569620253, 1.1013306038894584, 3.0, 2.0, 1.0, 1.006360071498843, 1.1855396848770432, 8.708029197080291, -37.8038, 144.8896, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 15.0",5.95e-06,True,False
5439,5439,"3, 2.2531645569620253, 1.1013306038894584, 2.0, 2.0, 2.0, 1.0085008798791726, 1.164335149462524, 9.474452554744525, -37.8097, 144.8987, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 19.0",4.9000000000000005e-06,True,False
5440,5440,"4, 2.2531645569620253, 1.1013306038894584, 4.0, 2.0, 1.0, 1.0062145796671702, 1.2093947872183772, 8.817518248175181, -37.8087, 144.8952, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 18.0",8.619999999999999e-06,True,False
5441,5441,"3, 2.2531645569620253, 1.1013306038894584, 3.0, 1.0, 0.0, 1.0077110670786626, 1.1775879840965984, 8.817518248175181, -37.8066, 144.8853, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 8.0",2.18e-05,True,False
5442,5442,"2, 2.2531645569620253, 1.1013306038894584, 2.0, 1.0, 1.0, 1.0026188529701119, 1.1683109998527463, 9.923357664233576, -37.8045, 144.8898, 1.9117330965842716, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 15.0",9.3e-06,True,False
5443,5443,"2, 2.2531645569620253, 1.1013306038894584, 2.0, 1.0, 1.0, 1.003658080339204, 1.164335149462524, 9.474452554744525, -37.8052, 144.8883, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 13.0",6e-06,True,False
5444,5444,"3, 2.2531645569620253, 1.1013306038894584, 3.0, 1.0, 0.0, 1.0044894622344773, 1.1656604329259315, 8.598540145985401, -37.8052, 144.8941, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 20.0",1.2e-05,True,False
5445,5445,"3, 2.2531645569620253, 1.1013306038894584, 3.0, 2.0, 2.0, 1.0, 1.1749374171697835, 9.802919708029199, -37.8057, 144.8857, 1.9117330965842716, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 9.0",6.12e-06,True,False
5446,5446,"3, 2.2531645569620253, 1.1013306038894584, 3.0, 1.0, 2.0, 1.0097063836273192, 1.205418936828155, 9.211678832116787, -37.8093, 144.8941, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 20.0",3.7999999999999996e-06,True,False
5447,5447,"3, 2.2531645569620253, 1.1013306038894584, 3.0, 1.0, 0.0, 1.0045102467818592, 1.137829480194375, 8.817518248175181, -37.8037, 144.8874, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 10.0",2e-05,True,False
5448,5448,"3, 2.2531645569620253, 1.1013306038894584, 3.0, 2.0, 1.0, 1.0064224251409886, 1.1974672360477103, 8.817518248175181, -37.807, 144.898, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 20.0",1.5e-05,True,False
5449,5449,"3, 2.2531645569620253, 1.1013306038894584, 2.0, 1.0, 1.0, 1.005320844129751, 1.164335149462524, 9.474452554744525, -37.8086, 144.8927, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 18.0",2e-05,True,False
5450,5450,"2, 2.2531645569620253, 1.1013306038894584, 2.0, 2.0, 1.0, 1.0020161010960384, 1.164335149462524, 9.474452554744525, -37.8044, 144.8941, 1.9117330965842716, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 18.0",1.05e-05,True,False
5451,5451,"3, 2.2531645569620253, 1.1013306038894584, 3.0, 2.0, 2.0, 1.004011417644695, 1.2040936533647475, 9.802919708029199, -37.8065, 144.8866, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 11.0",1.1e-05,True,False
5452,5452,"2, 2.2531645569620253, 1.1013306038894584, 2.0, 2.0, 1.0, 1.0047388768030594, 1.1471064644382272, 9.036496350364965, -37.8034, 144.8855, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 9.0",1.25e-05,True,False
5453,5453,"2, 2.2531645569620253, 1.1013306038894584, 2.0, 1.0, 2.0, 1.006360071498843, 1.164335149462524, 9.474452554744525, -37.8037, 144.8893, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 14.0",1.65e-05,True,False
5454,5454,"3, 2.2531645569620253, 1.1013306038894584, 3.0, 1.0, 0.0, 1.0048635840873505, 1.1471064644382272, 8.708029197080291, -37.8051, 144.8858, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 7.0",7.7e-06,True,False
5455,5455,"3, 2.2531645569620253, 1.1013306038894584, 3.0, 1.0, 0.0, 1.0074200834153169, 1.164335149462524, 9.474452554744525, -37.8103, 144.8962, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",5.6100000000000005e-06,True,False
5456,5456,"2, 2.2531645569620253, 1.1013306038894584, 2.0, 1.0, 0.0, 1.0051545677506963, 1.164335149462524, 9.474452554744525, -37.8083, 144.8896, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 11.0",1.825e-05,True,False
5457,5457,"5, 2.2531645569620253, 1.1013306038894584, 5.0, 3.0, 1.0, 1.00802283528939, 1.2889117950228244, 8.598540145985401, -37.8078, 144.8846, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 7.0",1.2e-05,True,False
5458,5458,"3, 2.2531645569620253, 1.1013306038894584, 2.0, 1.0, 2.0, 1.0045102467818592, 1.164335149462524, 9.474452554744525, -37.8075, 144.8909, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 14.0",1.55e-05,True,False
5459,5459,"2, 2.2531645569620253, 1.1013306038894584, 2.0, 1.0, 0.0, 1.0030761130125123, 1.0954204093653366, 8.839416058394162, -37.8084, 144.8907, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 14.0",8.91e-06,True,False
5460,5460,"4, 2.2531645569620253, 1.1013306038894584, 4.0, 2.0, 3.0, 1.0118679765550305, 1.2624061257546753, 8.927007299270075, -37.809, 144.8865, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 11.0",1.45e-05,True,False
5461,5461,"1, 2.2531645569620253, 1.1013306038894584, 1.0, 1.0, 1.0, 1.0, 1.164335149462524, 9.474452554744525, -37.8087, 144.8978, 1.9117330965842716, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 20.0",1.36e-05,True,False
5462,5462,"2, 2.2531645569620253, 1.1013306038894584, 2.0, 1.0, 1.0, 1.0, 1.082167574731262, 9.934306569343066, -37.8042, 144.892, 1.9117330965842716, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 17.0",1.39e-05,True,False
5463,5463,"3, 2.2531645569620253, 1.1013306038894584, 2.0, 1.0, 1.0, 1.007773420720808, 1.164335149462524, 9.474452554744525, -37.8057, 144.8882, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 12.0",1.615e-05,True,False
5464,5464,"4, 2.2531645569620253, 1.1013306038894584, 2.0, 2.0, 1.0, 1.0030968975598942, 1.1683109998527463, 8.927007299270075, -37.8047, 144.8948, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 19.0",4.8e-06,True,False
5465,5465,"2, 2.2531645569620253, 1.1013306038894584, 2.0, 1.0, 1.0, 1.0, 1.0940951259019291, 9.52919708029197, -37.8066, 144.8971, 1.9117330965842716, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1.185e-05,True,False
5466,5466,"3, 2.2531645569620253, 1.1013306038894584, 3.0, 1.0, 0.0, 1.0046557386135322, 1.1802385510234132, 8.708029197080291, -37.8067, 144.8934, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 20.0",2.3e-05,True,False
5467,5467,"2, 2.2531645569620253, 1.1013306038894584, 2.0, 1.0, 1.0, 1.0035333730549127, 1.164335149462524, 9.474452554744525, -37.8082, 144.8928, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 17.0",1.7199999999999998e-05,True,False
5468,5468,"3, 2.2531645569620253, 1.1013306038894584, 3.0, 1.0, 1.0, 1.0058820269090607, 1.164335149462524, 9.145985401459855, -37.8064, 144.8944, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",3.2000000000000003e-06,True,False
5469,5469,"4, 2.2531645569620253, 1.1013306038894584, 2.0, 1.0, 0.0, 1.0056949659826242, 1.164335149462524, 9.474452554744525, -37.8039, 144.8929, 1.9117330965842716, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 18.0",7.42e-06,True,False
5470,5470,"4, 2.2531645569620253, 1.1013306038894584, 3.0, 1.0, 1.0, 1.0073161606784076, 1.1987925195111178, 8.598540145985401, -37.8059, 144.8899, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 13.0",2.075e-05,True,False
5471,5471,"3, 2.2531645569620253, 1.1013306038894584, 3.0, 2.0, 1.0, 1.0047596613504413, 1.164335149462524, 9.474452554744525, -37.8032, 144.8892, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 15.0",2.525e-05,True,False
5472,5472,"2, 2.2531645569620253, 1.1013306038894584, 2.0, 1.0, 0.0, 1.0035749421496765, 1.1073479605360035, 8.708029197080291, -37.81, 144.8896, 1.9117330965842716, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 18.0",5.6e-06,True,False
5473,5473,"2, 2.2531645569620253, 1.1013306038894584, 2.0, 1.0, 0.0, 1.0034086657706218, 1.164335149462524, 8.817518248175181, -37.8078, 144.8979, 1.9117330965842716, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 20.0",6.9e-06,True,False
5474,5474,"2, 1.39873417721519, 2.8884339815762523, 2.0, 2.0, 1.0, 1.0, 1.1099985274628184, 9.934306569343066, -37.8341, 144.9713, 3.3945610018223444, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",4.2999999999999995e-06,True,False
5475,5475,"3, 1.39873417721519, 2.8884339815762523, 3.0, 2.0, 1.0, 1.001829040169602, 1.123251362096893, 8.598540145985401, -37.8363, 144.9628, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 20.0",7.2199999999999995e-06,True,False
5476,5476,"2, 1.39873417721519, 2.8884339815762523, 2.0, 1.0, 0.0, 1.0023694384015298, 1.164335149462524, 9.474452554744525, -37.8344, 144.9686, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",9.3e-06,True,False
5477,5477,"4, 1.39873417721519, 2.8884339815762523, 4.0, 2.0, 0.0, 1.00338788122324, 1.20276836990134, 8.598540145985401, -37.8355, 144.951, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",4.675e-06,True,False
5478,5478,"1, 1.39873417721519, 2.8884339815762523, 1.0, 1.0, 0.0, 1.0017459019800745, 1.164335149462524, 8.839416058394162, -37.8332, 144.9548, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",4.75e-06,True,False
5479,5479,"2, 1.39873417721519, 2.8884339815762523, 2.0, 1.0, 0.0, 1.0020992392855659, 1.164335149462524, 9.474452554744525, -37.8359, 144.9644, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",8.5e-06,True,False
5480,5480,"3, 1.39873417721519, 2.8884339815762523, 3.0, 1.0, 0.0, 1.0030968975598942, 1.137829480194375, 8.708029197080291, -37.8374, 144.9495, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1.23e-05,True,False
5481,5481,"3, 1.39873417721519, 2.8884339815762523, 3.0, 1.0, 0.0, 1.0057365350773877, 1.1577087321454866, 8.708029197080291, -37.838, 144.9489, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",9.65e-06,True,False
5482,5482,"3, 1.39873417721519, 2.8884339815762523, 3.0, 1.0, 1.0, 1.003762003076113, 1.1550581652186718, 8.489051094890511, -37.8365, 144.9631, 3.3945610018223444, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 20.0",3.15e-06,True,False
5483,5483,"2, 1.39873417721519, 2.8884339815762523, 2.0, 2.0, 1.0, 1.0, 1.164335149462524, 9.813868613138686, -37.8311, 144.9679, 3.3945610018223444, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 20.0",1.51e-05,True,False
5484,5484,"1, 1.39873417721519, 2.8884339815762523, 2.0, 0.0, 0.0, 1.0091036317532458, 1.164335149462524, 9.474452554744525, -37.8353, 144.96, 3.3945610018223444, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",4.02e-06,True,False
5485,5485,"4, 1.39873417721519, 2.8884339815762523, 5.0, 3.0, 0.0, 1.0039490640025495, 1.3074657635105287, 8.226277372262773, -37.8377, 144.9653, 3.3945610018223444, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 20.0",1.88e-05,True,False
5486,5486,"2, 1.39873417721519, 2.8884339815762523, 2.0, 1.0, 0.0, 1.002348653854148, 1.164335149462524, 9.474452554744525, -37.8373, 144.9493, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",4.219999999999999e-06,True,False
5487,5487,"3, 1.39873417721519, 2.8884339815762523, 3.0, 2.0, 0.0, 1.0035541576022946, 1.166985716389339, 8.598540145985401, -37.8391, 144.9501, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 20.0",5.35e-06,True,False
5488,5488,"2, 1.39873417721519, 2.8884339815762523, 2.0, 1.0, 1.0, 1.0, 1.1007215432189663, 9.846715328467154, -37.8369, 144.968, 3.3945610018223444, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",9.9e-06,True,False
5489,5489,"2, 1.39873417721519, 2.8884339815762523, 2.0, 1.0, 1.0, 1.0, 1.0742158739508172, 9.945255474452557, -37.8341, 144.9713, 3.3945610018223444, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",6.95e-06,True,False
5490,5490,"3, 1.39873417721519, 2.8884339815762523, 3.0, 2.0, 0.0, 1.0046557386135322, 1.149757031365042, 8.598540145985401, -37.8329, 144.9529, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",9.785e-06,True,False
5491,5491,"3, 1.39873417721519, 2.8884339815762523, 3.0, 2.0, 2.0, 1.0, 1.164335149462524, 9.813868613138686, -37.8311, 144.9679, 3.3945610018223444, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",8.63e-06,True,False
5492,5492,"4, 1.39873417721519, 2.8884339815762523, 4.0, 3.0, 1.0, 1.004156909476368, 1.20276836990134, 8.270072992700731, -37.836, 144.965, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",6.8e-06,True,False
5493,5493,"2, 1.39873417721519, 2.8884339815762523, 2.0, 1.0, 0.0, 1.0023902229489117, 1.1007215432189663, 8.708029197080291, -37.8345, 144.9685, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 20.0",8.400000000000001e-06,True,False
5494,5494,"2, 1.39873417721519, 2.8884339815762523, 2.0, 1.0, 1.0, 1.0, 1.164335149462524, 9.474452554744525, -37.834, 144.9665, 3.3945610018223444, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",4.5e-06,True,False
5495,5495,"3, 1.39873417721519, 2.8884339815762523, 3.0, 2.0, 0.0, 1.002348653854148, 1.159034015608894, 8.817518248175181, -37.8346, 144.9688, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 20.0",7.5e-06,True,False
5496,5496,"2, 1.39873417721519, 2.8884339815762523, 2.0, 1.0, 1.0, 1.0, 1.164335149462524, 9.474452554744525, -37.8346, 144.9673, 3.3945610018223444, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",6.5e-06,True,False
5497,5497,"1, 1.39873417721519, 2.8884339815762523, 1.0, 1.0, 1.0, 1.0, 1.164335149462524, 9.364963503649635, -37.8342, 144.9679, 3.3945610018223444, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 20.0",7.75e-06,True,False
5498,5498,"3, 1.39873417721519, 2.8884339815762523, 3.0, 2.0, 1.0, 1.0033463121284762, 1.1868649683404506, 8.598540145985401, -37.8383, 144.9499, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",5.7199999999999994e-06,True,False
5499,5499,"2, 1.39873417721519, 2.8884339815762523, 2.0, 2.0, 2.0, 1.0, 1.164335149462524, 9.846715328467154, -37.8369, 144.968, 3.3945610018223444, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 20.0",5.0999999999999995e-06,True,False
5500,5500,"2, 1.39873417721519, 2.8884339815762523, 2.0, 2.0, 1.0, 1.0029306211808393, 1.1987925195111178, 8.708029197080291, -37.8389, 144.9612, 3.3945610018223444, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 20.0",1.4599999999999999e-05,True,False
5501,5501,"2, 1.39873417721519, 2.8884339815762523, 2.0, 2.0, 2.0, 1.0, 1.161684582535709, 9.813868613138686, -37.8372, 144.9672, 3.3945610018223444, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 20.0",4.65e-06,True,False
5502,5502,"2, 1.39873417721519, 2.8884339815762523, 2.0, 1.0, 2.0, 1.0038451412656404, 1.164335149462524, 9.474452554744525, -37.8337, 144.9507, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 20.0",8.01e-06,True,False
5503,5503,"3, 1.39873417721519, 2.8884339815762523, 3.0, 2.0, 1.0, 1.0022447311172387, 1.1656604329259315, 8.598540145985401, -37.8363, 144.9509, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 20.0",6.2350000000000004e-06,True,False
5504,5504,"3, 1.39873417721519, 2.8884339815762523, 3.0, 2.0, 0.0, 1.0042400476658953, 1.258430275364453, 8.598540145985401, -37.8357, 144.9531, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 20.0",4.09e-06,True,False
5505,5505,"3, 1.39873417721519, 2.8884339815762523, 3.0, 2.0, 1.0, 1.0483240726627776, 1.164335149462524, 9.474452554744525, -37.8346, 144.9673, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",3.7e-06,True,False
5506,5506,"2, 1.39873417721519, 2.8884339815762523, 2.0, 1.0, 1.0, 1.0, 1.1033721101457812, 9.813868613138686, -37.8308, 144.9694, 3.3945610018223444, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1.25e-05,True,False
5507,5507,"3, 1.39873417721519, 2.8884339815762523, 3.0, 2.0, 2.0, 1.003138466654658, 1.20276836990134, 8.708029197080291, -37.8383, 144.9632, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",4.8e-06,True,False
5508,5508,"2, 1.39873417721519, 2.8884339815762523, 2.0, 2.0, 1.0, 1.002722775707021, 1.1046973936091886, 8.598540145985401, -37.839, 144.94799999999995, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 20.0",2.325e-05,True,False
5509,5509,"3, 1.39873417721519, 2.8884339815762523, 3.0, 4.0, 2.0, 1.0, 1.3048151965837138, 9.474452554744525, -37.8337, 144.966, 3.3945610018223444, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 20.0",6.59e-06,True,False
5510,5510,"3, 1.39873417721519, 2.8884339815762523, 3.0, 2.0, 1.0, 1.0, 1.164335149462524, 9.474452554744525, -37.8341, 144.9661, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",7.8e-06,True,False
5511,5511,"3, 1.39873417721519, 2.8884339815762523, 3.0, 2.0, 1.0, 1.0030345439177486, 1.164335149462524, 9.474452554744525, -37.8331, 144.9665, 3.3945610018223444, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",8.65e-06,True,False
5512,5512,"2, 1.39873417721519, 2.8884339815762523, 2.0, 1.0, 2.0, 1.0, 1.164335149462524, 9.474452554744525, -37.8335, 144.9611, 3.3945610018223444, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1.4550000000000001e-05,True,False
5513,5513,"3, 1.39873417721519, 2.8884339815762523, 3.0, 2.0, 1.0, 1.002868267538694, 1.1828891179502283, 9.781021897810218, -37.8351, 144.9675, 3.3945610018223444, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 20.0",1.365e-05,True,False
5514,5514,"4, 1.39873417721519, 2.8884339815762523, 4.0, 3.0, 2.0, 1.0119926838393216, 1.2915623619496392, 9.901459854014599, -37.8357, 144.9502, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",4.1100000000000005e-06,True,False
5515,5515,"1, 1.39873417721519, 2.8884339815762523, 1.0, 1.0, 1.0, 1.0, 1.164335149462524, 9.846715328467154, -37.8369, 144.968, 3.3945610018223444, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",3.605e-06,True,False
5516,5516,"3, 1.39873417721519, 2.8884339815762523, 3.0, 2.0, 1.0, 1.0023070847593842, 1.0039758503902223, 9.474452554744525, -37.8341, 144.9541, 3.3945610018223444, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1.3e-05,True,False
5517,5517,"3, 1.39873417721519, 2.8884339815762523, 3.0, 2.0, 2.0, 1.0, 1.3445737004859373, 8.456204379562044, -37.8352, 144.952, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1.3e-05,True,False
5518,5518,"3, 1.39873417721519, 2.8884339815762523, 3.0, 1.0, 0.0, 1.002701991159639, 1.164335149462524, 9.474452554744525, -37.8398, 144.9493, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",1.63e-05,True,False
5519,5519,"1, 1.39873417721519, 2.8884339815762523, 1.0, 1.0, 0.0, 1.0, 1.164335149462524, 9.474452554744525, -37.8341, 144.9713, 3.3945610018223444, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 20.0",6.25e-06,True,False
5520,5520,"3, 1.39873417721519, 2.8884339815762523, 3.0, 2.0, 2.0, 1.0, 1.1192755117066706, 9.835766423357663, -37.8319, 144.9682, 3.3945610018223444, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 20.0",2.43e-05,True,False
5521,5521,"3, 1.39873417721519, 2.8884339815762523, 3.0, 2.0, 0.0, 1.0029306211808393, 1.2160212045354146, 8.598540145985401, -37.8333, 144.9576, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",4.9000000000000005e-06,True,False
5522,5522,"3, 1.39873417721519, 2.8884339815762523, 3.0, 2.0, 1.0, 1.0048635840873505, 1.164335149462524, 8.302919708029199, -37.8355, 144.9663, 3.3945610018223444, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",9.55e-06,True,False
5523,5523,"2, 1.39873417721519, 2.8884339815762523, 2.0, 2.0, 1.0, 1.0, 1.164335149462524, 9.474452554744525, -37.8331, 144.9683, 3.3945610018223444, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 20.0",3.7999999999999996e-06,True,False
5524,5524,"2, 1.39873417721519, 2.8884339815762523, 2.0, 2.0, 2.0, 1.0, 1.164335149462524, 9.474452554744525, -37.8361, 144.9682, 3.3945610018223444, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 20.0",6.01e-06,True,False
5525,5525,"1, 1.6265822784810127, 2.2988741044012286, 2.0, 1.0, 1.0, 1.0, 1.164335149462524, 9.474452554744525, -37.8351, 144.9909, 7.155880566328676, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0",4.5e-06,True,False
